w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,w55,w56,w57,w58,w59,w60,w61,w62,w63,w64,w65,w66,w67,w68,w69,w70,w71,w72,w73,w74,w75,w76,w77,w78,w79,w80,w81,w82,w83,w84,w85,w86,w87,w88,w89,w90,w91,w92,w93,w94,w95,w96,w97,w98,w99,w100
0,0,6.209620253,0,0,6.209620253,6.209620253,6.209620253,6.209620253,6.209620253,0,6.209620253,0,6.209620253,0,0,0,6.209620253,6.209620253,0,0,6.209620253,12.41924051,12.41924051,12.41924051,6.209620253,18.62886076,0,0,0,6.209620253,12.41924051,6.209620253,6.209620253,6.209620253,6.209620253,6.209620253,6.209620253,6.209620253,6.209620253,0,0,0,0,0,6.209620253,6.209620253,0,6.209620253,6.209620253,6.209620253,6.209620253,0,12.41924051,12.41924051,0,0,0,6.209620253,6.209620253,12.41924051,12.41924051,6.209620253,0,0,0,6.209620253,18.62886076,0,0,12.41924051,0,0,6.209620253,6.209620253,6.209620253,12.41924051,12.41924051,6.209620253,0,12.41924051,12.41924051,6.209620253,18.62886076,0,12.41924051,12.41924051,12.41924051,0,6.209620253,12.41924051,0,6.209620253,6.209620253,12.41924051,0,6.209620253,12.41924051,12.41924051,0
12.41924051,18.62886076,18.62886076,0,6.209620253,12.41924051,6.209620253,0,6.209620253,0,6.209620253,6.209620253,6.209620253,0,0,0,12.41924051,0,12.41924051,0,0,12.41924051,6.209620253,12.41924051,6.209620253,12.41924051,0,6.209620253,0,0,6.209620253,0,6.209620253,6.209620253,0,0,6.209620253,0,6.209620253,6.209620253,12.41924051,18.62886076,12.41924051,6.209620253,0,12.41924051,12.41924051,0,12.41924051,6.209620253,18.62886076,6.209620253,18.62886076,0,0,0,6.209620253,0,0,0,12.41924051,0,6.209620253,6.209620253,6.209620253,12.41924051,6.209620253,6.209620253,18.62886076,6.209620253,0,12.41924051,0,0,6.209620253,6.209620253,6.209620253,0,12.41924051,0,12.41924051,0,6.209620253,12.41924051,0,6.209620253,0,6.209620253,6.209620253,12.41924051,0,6.209620253,6.209620253,0,6.209620253,0,0,12.41924051,12.41924051,6.209620253
8.870886076,8.870886076,8.870886076,8.870886076,0,0,0,26.61265823,17.74177215,0,8.870886076,8.870886076,0,17.74177215,8.870886076,0,17.74177215,0,8.870886076,8.870886076,8.870886076,0,8.870886076,35.4835443,0,0,17.74177215,0,8.870886076,0,0,8.870886076,17.74177215,17.74177215,17.74177215,17.74177215,17.74177215,0,8.870886076,8.870886076,0,0,8.870886076,17.74177215,8.870886076,17.74177215,17.74177215,8.870886076,0,17.74177215,8.870886076,8.870886076,17.74177215,17.74177215,26.61265823,8.870886076,8.870886076,17.74177215,0,0,17.74177215,8.870886076,26.61265823,26.61265823,8.870886076,8.870886076,17.74177215,26.61265823,0,8.870886076,17.74177215,26.61265823,17.74177215,8.870886076,17.74177215,8.870886076,17.74177215,8.870886076,0,8.870886076,0,8.870886076,0,8.870886076,8.870886076,17.74177215,8.870886076,0,17.74177215,8.870886076,17.74177215,8.870886076,8.870886076,0,0,0,0,0,8.870886076,8.870886076
8.870886076,8.870886076,8.870886076,8.870886076,8.870886076,8.870886076,8.870886076,8.870886076,8.870886076,0,0,17.74177215,0,8.870886076,8.870886076,0,8.870886076,0,8.870886076,17.74177215,17.74177215,0,0,17.74177215,8.870886076,0,8.870886076,8.870886076,0,0,8.870886076,0,0,26.61265823,17.74177215,17.74177215,8.870886076,0,8.870886076,26.61265823,8.870886076,0,0,8.870886076,8.870886076,8.870886076,26.61265823,8.870886076,0,8.870886076,8.870886076,8.870886076,0,8.870886076,17.74177215,0,8.870886076,0,8.870886076,17.74177215,8.870886076,8.870886076,0,26.61265823,8.870886076,0,0,8.870886076,0,8.870886076,0,17.74177215,17.74177215,8.870886076,0,8.870886076,8.870886076,8.870886076,8.870886076,0,8.870886076,17.74177215,0,26.61265823,0,0,8.870886076,8.870886076,0,26.61265823,17.74177215,8.870886076,17.74177215,17.74177215,8.870886076,17.74177215,8.870886076,8.870886076,8.870886076,0
17.74177215,8.870886076,8.870886076,8.870886076,17.74177215,0,0,8.870886076,8.870886076,8.870886076,0,8.870886076,8.870886076,8.870886076,0,0,8.870886076,17.74177215,26.61265823,17.74177215,0,0,0,8.870886076,35.4835443,17.74177215,8.870886076,8.870886076,0,8.870886076,8.870886076,0,8.870886076,8.870886076,35.4835443,8.870886076,0,0,0,0,0,0,17.74177215,26.61265823,0,26.61265823,8.870886076,8.870886076,0,8.870886076,8.870886076,8.870886076,8.870886076,8.870886076,8.870886076,0,26.61265823,0,26.61265823,0,17.74177215,8.870886076,8.870886076,8.870886076,8.870886076,17.74177215,17.74177215,0,0,8.870886076,8.870886076,8.870886076,17.74177215,8.870886076,0,17.74177215,8.870886076,35.4835443,0,8.870886076,17.74177215,8.870886076,8.870886076,8.870886076,0,26.61265823,17.74177215,17.74177215,17.74177215,8.870886076,0,8.870886076,8.870886076,8.870886076,8.870886076,0,8.870886076,17.74177215,8.870886076,8.870886076
8.870886076,0,17.74177215,8.870886076,8.870886076,8.870886076,0,8.870886076,8.870886076,0,8.870886076,8.870886076,0,8.870886076,0,8.870886076,0,8.870886076,0,0,8.870886076,0,8.870886076,8.870886076,8.870886076,0,26.61265823,8.870886076,17.74177215,8.870886076,0,8.870886076,8.870886076,8.870886076,0,0,0,0,0,8.870886076,17.74177215,17.74177215,17.74177215,0,8.870886076,8.870886076,8.870886076,17.74177215,26.61265823,8.870886076,17.74177215,0,8.870886076,8.870886076,0,8.870886076,26.61265823,0,17.74177215,0,0,0,17.74177215,17.74177215,17.74177215,8.870886076,0,26.61265823,8.870886076,8.870886076,8.870886076,17.74177215,8.870886076,8.870886076,8.870886076,0,17.74177215,0,0,17.74177215,17.74177215,17.74177215,0,17.74177215,8.870886076,0,17.74177215,17.74177215,8.870886076,8.870886076,0,8.870886076,26.61265823,0,8.870886076,8.870886076,17.74177215,17.74177215,8.870886076,8.870886076
0,0,0,0,17.74177215,8.870886076,0,17.74177215,8.870886076,17.74177215,17.74177215,17.74177215,26.61265823,8.870886076,8.870886076,8.870886076,0,17.74177215,0,17.74177215,8.870886076,8.870886076,8.870886076,17.74177215,8.870886076,8.870886076,8.870886076,0,17.74177215,0,8.870886076,17.74177215,8.870886076,17.74177215,8.870886076,17.74177215,17.74177215,0,17.74177215,0,0,0,17.74177215,0,0,8.870886076,0,8.870886076,0,8.870886076,17.74177215,0,0,17.74177215,17.74177215,8.870886076,17.74177215,8.870886076,8.870886076,26.61265823,0,26.61265823,0,17.74177215,8.870886076,17.74177215,8.870886076,0,8.870886076,17.74177215,0,0,17.74177215,8.870886076,0,0,0,0,0,0,8.870886076,0,0,0,17.74177215,8.870886076,8.870886076,0,8.870886076,0,26.61265823,8.870886076,8.870886076,0,0,0,8.870886076,8.870886076,8.870886076,8.870886076
8.870886076,8.870886076,8.870886076,8.870886076,17.74177215,17.74177215,0,8.870886076,0,8.870886076,0,26.61265823,26.61265823,26.61265823,0,0,17.74177215,8.870886076,8.870886076,8.870886076,8.870886076,8.870886076,0,8.870886076,8.870886076,0,0,0,17.74177215,35.4835443,0,0,17.74177215,0,0,0,0,0,8.870886076,17.74177215,8.870886076,0,17.74177215,8.870886076,8.870886076,17.74177215,26.61265823,8.870886076,17.74177215,0,8.870886076,0,17.74177215,0,8.870886076,8.870886076,17.74177215,8.870886076,0,0,0,0,0,0,0,0,8.870886076,0,0,8.870886076,17.74177215,8.870886076,0,8.870886076,8.870886076,8.870886076,17.74177215,8.870886076,8.870886076,17.74177215,0,17.74177215,17.74177215,26.61265823,17.74177215,8.870886076,8.870886076,0,0,8.870886076,0,0,0,8.870886076,0,8.870886076,0,17.74177215,8.870886076,26.61265823
8.870886076,8.870886076,17.74177215,17.74177215,0,0,0,8.870886076,0,8.870886076,17.74177215,8.870886076,0,26.61265823,8.870886076,0,8.870886076,0,0,0,26.61265823,8.870886076,0,0,0,0,0,8.870886076,8.870886076,0,17.74177215,0,0,8.870886076,8.870886076,8.870886076,0,8.870886076,17.74177215,8.870886076,8.870886076,26.61265823,8.870886076,8.870886076,0,26.61265823,8.870886076,0,8.870886076,26.61265823,0,0,0,8.870886076,17.74177215,8.870886076,17.74177215,17.74177215,8.870886076,17.74177215,8.870886076,8.870886076,26.61265823,17.74177215,17.74177215,8.870886076,26.61265823,17.74177215,8.870886076,0,8.870886076,8.870886076,17.74177215,0,8.870886076,26.61265823,26.61265823,8.870886076,8.870886076,0,17.74177215,8.870886076,0,8.870886076,17.74177215,8.870886076,8.870886076,0,0,8.870886076,17.74177215,8.870886076,17.74177215,0,0,8.870886076,17.74177215,0,8.870886076,8.870886076
0,8.870886076,0,17.74177215,8.870886076,17.74177215,8.870886076,8.870886076,26.61265823,8.870886076,0,0,8.870886076,8.870886076,17.74177215,0,0,0,0,17.74177215,0,26.61265823,8.870886076,8.870886076,0,0,8.870886076,0,0,8.870886076,0,8.870886076,8.870886076,0,0,17.74177215,17.74177215,8.870886076,8.870886076,8.870886076,8.870886076,8.870886076,8.870886076,26.61265823,17.74177215,0,0,26.61265823,0,8.870886076,0,17.74177215,0,8.870886076,8.870886076,8.870886076,8.870886076,17.74177215,0,8.870886076,0,17.74177215,17.74177215,17.74177215,0,8.870886076,8.870886076,0,0,0,17.74177215,0,8.870886076,0,8.870886076,0,8.870886076,8.870886076,0,17.74177215,8.870886076,0,8.870886076,8.870886076,8.870886076,0,8.870886076,8.870886076,0,8.870886076,17.74177215,8.870886076,0,8.870886076,17.74177215,0,0,0,8.870886076,17.74177215
26.61265823,0,17.74177215,0,17.74177215,0,0,8.870886076,0,8.870886076,17.74177215,8.870886076,0,0,0,8.870886076,0,8.870886076,0,17.74177215,0,0,0,0,17.74177215,0,0,0,17.74177215,8.870886076,8.870886076,8.870886076,8.870886076,8.870886076,8.870886076,8.870886076,0,0,0,0,8.870886076,8.870886076,0,0,0,8.870886076,0,8.870886076,17.74177215,8.870886076,17.74177215,8.870886076,8.870886076,0,8.870886076,0,17.74177215,0,8.870886076,17.74177215,8.870886076,0,0,8.870886076,17.74177215,17.74177215,0,0,17.74177215,17.74177215,17.74177215,0,8.870886076,0,0,26.61265823,0,8.870886076,0,17.74177215,17.74177215,0,0,8.870886076,0,0,26.61265823,8.870886076,8.870886076,8.870886076,0,17.74177215,26.61265823,8.870886076,8.870886076,8.870886076,8.870886076,0,8.870886076,8.870886076
6.209620253,0,6.209620253,12.41924051,12.41924051,6.209620253,6.209620253,18.62886076,0,6.209620253,6.209620253,0,0,0,18.62886076,12.41924051,18.62886076,0,12.41924051,18.62886076,6.209620253,18.62886076,0,0,18.62886076,0,0,6.209620253,6.209620253,12.41924051,12.41924051,6.209620253,0,0,6.209620253,12.41924051,0,0,12.41924051,18.62886076,0,6.209620253,6.209620253,6.209620253,0,12.41924051,6.209620253,12.41924051,6.209620253,6.209620253,6.209620253,0,0,0,12.41924051,6.209620253,0,12.41924051,6.209620253,18.62886076,6.209620253,0,12.41924051,0,12.41924051,0,12.41924051,0,0,6.209620253,12.41924051,12.41924051,6.209620253,6.209620253,6.209620253,0,6.209620253,6.209620253,6.209620253,6.209620253,12.41924051,6.209620253,12.41924051,12.41924051,12.41924051,6.209620253,6.209620253,6.209620253,12.41924051,12.41924051,6.209620253,12.41924051,6.209620253,6.209620253,6.209620253,6.209620253,0,6.209620253,6.209620253,6.209620253
6.209620253,6.209620253,12.41924051,6.209620253,6.209620253,6.209620253,0,12.41924051,12.41924051,0,0,6.209620253,0,0,12.41924051,6.209620253,6.209620253,6.209620253,0,6.209620253,0,6.209620253,6.209620253,6.209620253,0,0,6.209620253,18.62886076,6.209620253,6.209620253,0,6.209620253,12.41924051,12.41924051,6.209620253,12.41924051,6.209620253,0,18.62886076,0,0,6.209620253,12.41924051,6.209620253,6.209620253,12.41924051,18.62886076,6.209620253,6.209620253,18.62886076,0,18.62886076,6.209620253,6.209620253,6.209620253,6.209620253,6.209620253,0,0,0,6.209620253,6.209620253,0,12.41924051,6.209620253,6.209620253,0,6.209620253,0,6.209620253,12.41924051,6.209620253,0,6.209620253,0,12.41924051,6.209620253,6.209620253,0,0,0,0,12.41924051,12.41924051,6.209620253,6.209620253,31.04810127,6.209620253,6.209620253,0,12.41924051,6.209620253,0,6.209620253,0,12.41924051,0,18.62886076,6.209620253,12.41924051
0,8.870886076,17.74177215,17.74177215,0,17.74177215,0,8.870886076,0,8.870886076,17.74177215,8.870886076,0,17.74177215,17.74177215,8.870886076,0,17.74177215,0,8.870886076,0,8.870886076,17.74177215,0,0,17.74177215,0,0,0,0,0,0,8.870886076,8.870886076,0,17.74177215,0,8.870886076,17.74177215,0,0,8.870886076,8.870886076,8.870886076,8.870886076,0,8.870886076,8.870886076,8.870886076,0,8.870886076,17.74177215,0,0,8.870886076,0,0,0,0,17.74177215,17.74177215,17.74177215,17.74177215,0,0,26.61265823,8.870886076,0,8.870886076,17.74177215,8.870886076,17.74177215,8.870886076,8.870886076,8.870886076,0,17.74177215,0,0,17.74177215,8.870886076,17.74177215,0,0,8.870886076,8.870886076,26.61265823,8.870886076,0,0,8.870886076,0,0,26.61265823,8.870886076,8.870886076,8.870886076,8.870886076,17.74177215,0
18.62886076,6.209620253,6.209620253,0,18.62886076,12.41924051,0,0,0,0,0,12.41924051,18.62886076,0,6.209620253,12.41924051,6.209620253,6.209620253,12.41924051,0,6.209620253,6.209620253,0,6.209620253,6.209620253,0,0,6.209620253,0,0,0,12.41924051,0,12.41924051,6.209620253,12.41924051,6.209620253,12.41924051,6.209620253,6.209620253,12.41924051,0,6.209620253,6.209620253,18.62886076,0,0,6.209620253,0,0,0,12.41924051,6.209620253,6.209620253,0,0,12.41924051,0,6.209620253,6.209620253,0,0,6.209620253,0,6.209620253,6.209620253,6.209620253,18.62886076,0,12.41924051,6.209620253,6.209620253,12.41924051,6.209620253,6.209620253,12.41924051,6.209620253,0,0,0,6.209620253,6.209620253,12.41924051,12.41924051,0,6.209620253,0,0,18.62886076,6.209620253,0,0,12.41924051,6.209620253,12.41924051,6.209620253,12.41924051,6.209620253,6.209620253,6.209620253
8.870886076,8.870886076,8.870886076,8.870886076,8.870886076,0,0,0,8.870886076,0,0,0,0,0,17.74177215,26.61265823,26.61265823,0,8.870886076,0,17.74177215,0,8.870886076,8.870886076,8.870886076,0,0,8.870886076,8.870886076,0,8.870886076,8.870886076,8.870886076,17.74177215,17.74177215,8.870886076,0,0,17.74177215,8.870886076,8.870886076,17.74177215,8.870886076,8.870886076,8.870886076,17.74177215,26.61265823,0,0,17.74177215,8.870886076,8.870886076,0,0,17.74177215,8.870886076,0,8.870886076,8.870886076,17.74177215,8.870886076,0,8.870886076,0,0,17.74177215,0,8.870886076,8.870886076,8.870886076,8.870886076,35.4835443,0,17.74177215,0,8.870886076,0,8.870886076,17.74177215,8.870886076,0,8.870886076,0,0,8.870886076,8.870886076,0,8.870886076,8.870886076,17.74177215,8.870886076,8.870886076,17.74177215,0,8.870886076,17.74177215,0,26.61265823,0,17.74177215
0,17.74177215,0,17.74177215,0,8.870886076,8.870886076,17.74177215,8.870886076,8.870886076,8.870886076,0,0,0,17.74177215,8.870886076,26.61265823,0,8.870886076,0,26.61265823,0,8.870886076,0,17.74177215,0,8.870886076,0,0,17.74177215,8.870886076,17.74177215,0,8.870886076,17.74177215,8.870886076,0,17.74177215,8.870886076,8.870886076,17.74177215,8.870886076,35.4835443,8.870886076,0,8.870886076,17.74177215,0,0,17.74177215,8.870886076,8.870886076,8.870886076,0,0,8.870886076,8.870886076,0,8.870886076,17.74177215,8.870886076,8.870886076,0,8.870886076,8.870886076,0,0,8.870886076,8.870886076,8.870886076,26.61265823,8.870886076,17.74177215,26.61265823,8.870886076,8.870886076,0,8.870886076,17.74177215,8.870886076,8.870886076,0,0,26.61265823,17.74177215,0,0,0,0,17.74177215,8.870886076,0,8.870886076,0,8.870886076,8.870886076,17.74177215,0,0,8.870886076
26.61265823,8.870886076,17.74177215,8.870886076,8.870886076,8.870886076,26.61265823,8.870886076,0,8.870886076,8.870886076,0,8.870886076,0,0,0,8.870886076,8.870886076,8.870886076,8.870886076,0,8.870886076,0,8.870886076,8.870886076,8.870886076,8.870886076,0,0,8.870886076,26.61265823,0,0,0,26.61265823,8.870886076,26.61265823,17.74177215,0,8.870886076,8.870886076,0,8.870886076,26.61265823,8.870886076,35.4835443,8.870886076,8.870886076,0,17.74177215,0,0,8.870886076,0,17.74177215,0,0,0,8.870886076,17.74177215,8.870886076,26.61265823,0,0,17.74177215,8.870886076,0,0,0,0,26.61265823,0,8.870886076,0,8.870886076,17.74177215,8.870886076,0,8.870886076,8.870886076,8.870886076,8.870886076,26.61265823,8.870886076,8.870886076,0,8.870886076,8.870886076,0,26.61265823,17.74177215,26.61265823,8.870886076,8.870886076,0,8.870886076,0,8.870886076,17.74177215,8.870886076
6.209620253,12.41924051,0,6.209620253,6.209620253,12.41924051,6.209620253,6.209620253,18.62886076,6.209620253,6.209620253,0,12.41924051,18.62886076,0,0,0,6.209620253,12.41924051,12.41924051,6.209620253,0,0,6.209620253,18.62886076,6.209620253,0,12.41924051,6.209620253,0,0,6.209620253,0,0,12.41924051,6.209620253,6.209620253,12.41924051,6.209620253,6.209620253,18.62886076,0,0,6.209620253,0,6.209620253,0,0,0,0,0,6.209620253,6.209620253,12.41924051,6.209620253,12.41924051,6.209620253,12.41924051,12.41924051,6.209620253,6.209620253,18.62886076,6.209620253,12.41924051,6.209620253,12.41924051,0,6.209620253,6.209620253,6.209620253,0,0,6.209620253,6.209620253,18.62886076,6.209620253,0,12.41924051,6.209620253,6.209620253,0,0,6.209620253,0,0,0,12.41924051,0,12.41924051,12.41924051,6.209620253,0,0,0,6.209620253,12.41924051,0,6.209620253,6.209620253,24.83848101
12.41924051,6.209620253,0,12.41924051,6.209620253,0,12.41924051,0,6.209620253,0,6.209620253,0,6.209620253,0,6.209620253,18.62886076,12.41924051,0,0,6.209620253,6.209620253,6.209620253,0,0,0,12.41924051,12.41924051,6.209620253,12.41924051,18.62886076,18.62886076,6.209620253,0,6.209620253,0,0,6.209620253,0,6.209620253,0,18.62886076,12.41924051,0,18.62886076,0,6.209620253,12.41924051,6.209620253,0,6.209620253,12.41924051,6.209620253,6.209620253,0,0,0,12.41924051,6.209620253,0,6.209620253,6.209620253,18.62886076,0,12.41924051,0,0,0,0,18.62886076,6.209620253,0,12.41924051,0,0,0,0,0,6.209620253,12.41924051,0,12.41924051,12.41924051,12.41924051,0,6.209620253,6.209620253,6.209620253,12.41924051,12.41924051,0,0,6.209620253,0,0,6.209620253,0,6.209620253,12.41924051,0,12.41924051
8.870886076,17.74177215,8.870886076,0,0,0,0,8.870886076,8.870886076,8.870886076,26.61265823,17.74177215,17.74177215,17.74177215,17.74177215,0,0,0,0,8.870886076,8.870886076,17.74177215,8.870886076,8.870886076,17.74177215,17.74177215,17.74177215,17.74177215,8.870886076,8.870886076,17.74177215,17.74177215,8.870886076,0,0,0,0,8.870886076,8.870886076,17.74177215,17.74177215,0,8.870886076,8.870886076,8.870886076,8.870886076,35.4835443,0,0,0,8.870886076,35.4835443,17.74177215,0,0,0,0,8.870886076,8.870886076,0,0,0,0,17.74177215,8.870886076,8.870886076,0,0,0,17.74177215,8.870886076,17.74177215,17.74177215,0,0,8.870886076,17.74177215,0,8.870886076,8.870886076,8.870886076,17.74177215,0,8.870886076,8.870886076,8.870886076,17.74177215,8.870886076,0,0,17.74177215,0,8.870886076,8.870886076,8.870886076,17.74177215,8.870886076,8.870886076,0,8.870886076
12.41924051,6.209620253,0,0,12.41924051,0,0,12.41924051,6.209620253,12.41924051,6.209620253,0,0,0,0,12.41924051,6.209620253,12.41924051,6.209620253,6.209620253,6.209620253,0,6.209620253,0,6.209620253,12.41924051,0,6.209620253,6.209620253,0,12.41924051,6.209620253,0,6.209620253,6.209620253,0,12.41924051,12.41924051,6.209620253,18.62886076,0,12.41924051,12.41924051,6.209620253,6.209620253,6.209620253,6.209620253,6.209620253,12.41924051,6.209620253,0,6.209620253,0,6.209620253,18.62886076,18.62886076,0,0,6.209620253,0,0,0,6.209620253,12.41924051,12.41924051,6.209620253,0,0,6.209620253,6.209620253,12.41924051,0,0,0,6.209620253,0,0,18.62886076,0,6.209620253,0,6.209620253,6.209620253,0,6.209620253,6.209620253,6.209620253,6.209620253,12.41924051,6.209620253,6.209620253,6.209620253,12.41924051,6.209620253,6.209620253,0,6.209620253,6.209620253,6.209620253,6.209620253
17.74177215,8.870886076,17.74177215,0,8.870886076,0,8.870886076,0,0,0,17.74177215,17.74177215,26.61265823,0,8.870886076,0,8.870886076,17.74177215,8.870886076,8.870886076,0,0,17.74177215,0,8.870886076,0,0,0,8.870886076,8.870886076,8.870886076,17.74177215,8.870886076,8.870886076,8.870886076,17.74177215,8.870886076,0,17.74177215,0,0,0,8.870886076,0,8.870886076,17.74177215,0,0,0,0,17.74177215,0,0,8.870886076,35.4835443,17.74177215,17.74177215,8.870886076,0,8.870886076,17.74177215,8.870886076,8.870886076,8.870886076,0,0,8.870886076,17.74177215,8.870886076,26.61265823,0,0,8.870886076,0,8.870886076,0,0,8.870886076,0,17.74177215,0,0,0,0,8.870886076,8.870886076,35.4835443,0,8.870886076,8.870886076,8.870886076,8.870886076,0,17.74177215,8.870886076,8.870886076,17.74177215,8.870886076,0,17.74177215
8.870886076,8.870886076,0,8.870886076,17.74177215,0,8.870886076,26.61265823,0,0,8.870886076,8.870886076,8.870886076,26.61265823,8.870886076,0,0,8.870886076,0,17.74177215,8.870886076,0,8.870886076,26.61265823,8.870886076,17.74177215,8.870886076,8.870886076,17.74177215,8.870886076,17.74177215,0,8.870886076,17.74177215,0,8.870886076,17.74177215,8.870886076,8.870886076,0,17.74177215,0,17.74177215,26.61265823,8.870886076,8.870886076,8.870886076,8.870886076,17.74177215,17.74177215,0,0,0,17.74177215,8.870886076,8.870886076,8.870886076,0,8.870886076,8.870886076,8.870886076,8.870886076,17.74177215,26.61265823,0,17.74177215,8.870886076,17.74177215,0,8.870886076,8.870886076,17.74177215,8.870886076,35.4835443,8.870886076,8.870886076,17.74177215,8.870886076,0,17.74177215,0,17.74177215,0,8.870886076,17.74177215,17.74177215,17.74177215,8.870886076,8.870886076,8.870886076,0,8.870886076,0,8.870886076,8.870886076,26.61265823,0,8.870886076,0,17.74177215
0,12.41924051,12.41924051,12.41924051,12.41924051,12.41924051,18.62886076,6.209620253,6.209620253,6.209620253,0,12.41924051,12.41924051,12.41924051,6.209620253,12.41924051,6.209620253,6.209620253,0,0,12.41924051,12.41924051,6.209620253,0,18.62886076,6.209620253,0,0,12.41924051,6.209620253,0,6.209620253,12.41924051,18.62886076,6.209620253,0,6.209620253,6.209620253,6.209620253,0,12.41924051,6.209620253,0,0,6.209620253,0,0,6.209620253,0,12.41924051,12.41924051,12.41924051,12.41924051,0,12.41924051,0,6.209620253,6.209620253,0,18.62886076,12.41924051,6.209620253,0,6.209620253,0,12.41924051,0,0,6.209620253,12.41924051,6.209620253,0,6.209620253,6.209620253,0,6.209620253,6.209620253,6.209620253,6.209620253,0,12.41924051,12.41924051,24.83848101,0,0,6.209620253,0,6.209620253,0,0,6.209620253,6.209620253,6.209620253,0,6.209620253,12.41924051,6.209620253,6.209620253,6.209620253,0
0,0,17.74177215,0,8.870886076,8.870886076,8.870886076,8.870886076,0,0,0,35.4835443,8.870886076,8.870886076,0,8.870886076,35.4835443,17.74177215,0,8.870886076,8.870886076,35.4835443,0,8.870886076,17.74177215,8.870886076,0,26.61265823,8.870886076,8.870886076,8.870886076,0,8.870886076,8.870886076,0,8.870886076,0,0,17.74177215,8.870886076,0,17.74177215,0,8.870886076,0,8.870886076,8.870886076,8.870886076,8.870886076,0,0,0,26.61265823,8.870886076,8.870886076,8.870886076,0,17.74177215,0,8.870886076,26.61265823,8.870886076,17.74177215,0,17.74177215,17.74177215,8.870886076,26.61265823,0,17.74177215,17.74177215,8.870886076,8.870886076,8.870886076,0,8.870886076,8.870886076,0,17.74177215,8.870886076,8.870886076,17.74177215,8.870886076,8.870886076,8.870886076,8.870886076,8.870886076,8.870886076,0,17.74177215,17.74177215,8.870886076,0,8.870886076,0,8.870886076,0,8.870886076,0,17.74177215
26.61265823,0,0,0,8.870886076,0,8.870886076,17.74177215,8.870886076,17.74177215,17.74177215,17.74177215,17.74177215,8.870886076,8.870886076,8.870886076,8.870886076,17.74177215,0,0,0,8.870886076,0,8.870886076,17.74177215,8.870886076,0,26.61265823,0,0,17.74177215,8.870886076,0,0,26.61265823,17.74177215,0,17.74177215,17.74177215,0,8.870886076,8.870886076,8.870886076,8.870886076,26.61265823,8.870886076,0,8.870886076,35.4835443,8.870886076,8.870886076,17.74177215,17.74177215,17.74177215,8.870886076,0,0,17.74177215,8.870886076,8.870886076,8.870886076,0,0,17.74177215,0,0,17.74177215,0,0,8.870886076,8.870886076,8.870886076,8.870886076,0,0,8.870886076,0,8.870886076,0,17.74177215,17.74177215,8.870886076,0,8.870886076,17.74177215,0,17.74177215,0,0,17.74177215,0,8.870886076,8.870886076,8.870886076,8.870886076,0,17.74177215,17.74177215,0,26.61265823
17.74177215,8.870886076,8.870886076,0,0,17.74177215,0,17.74177215,0,0,8.870886076,0,8.870886076,17.74177215,0,8.870886076,17.74177215,0,0,8.870886076,17.74177215,0,8.870886076,8.870886076,0,8.870886076,0,8.870886076,17.74177215,8.870886076,0,8.870886076,8.870886076,8.870886076,17.74177215,8.870886076,8.870886076,8.870886076,35.4835443,8.870886076,0,0,17.74177215,8.870886076,8.870886076,0,8.870886076,8.870886076,8.870886076,8.870886076,17.74177215,8.870886076,17.74177215,8.870886076,0,17.74177215,8.870886076,0,0,8.870886076,8.870886076,0,0,17.74177215,8.870886076,0,8.870886076,8.870886076,17.74177215,8.870886076,17.74177215,0,8.870886076,26.61265823,8.870886076,17.74177215,8.870886076,0,17.74177215,0,8.870886076,8.870886076,8.870886076,17.74177215,0,8.870886076,17.74177215,17.74177215,17.74177215,8.870886076,0,8.870886076,0,8.870886076,8.870886076,8.870886076,0,0,26.61265823,0
8.870886076,8.870886076,8.870886076,8.870886076,0,8.870886076,8.870886076,17.74177215,8.870886076,0,17.74177215,26.61265823,17.74177215,0,0,8.870886076,0,8.870886076,8.870886076,0,17.74177215,0,8.870886076,8.870886076,0,0,8.870886076,8.870886076,17.74177215,8.870886076,0,8.870886076,8.870886076,8.870886076,0,8.870886076,17.74177215,0,8.870886076,0,17.74177215,8.870886076,0,8.870886076,0,0,8.870886076,35.4835443,8.870886076,17.74177215,0,0,0,0,17.74177215,17.74177215,8.870886076,35.4835443,0,0,0,0,0,26.61265823,8.870886076,26.61265823,0,8.870886076,8.870886076,8.870886076,0,26.61265823,8.870886076,17.74177215,17.74177215,17.74177215,26.61265823,26.61265823,26.61265823,0,8.870886076,0,0,0,0,8.870886076,0,8.870886076,0,8.870886076,0,0,8.870886076,0,0,8.870886076,17.74177215,0,0,8.870886076
