1987 Survey of Youth in Custody
Lohr (1999) - Appendix C - file syc.dat


Variable   Description
----------------------------------------------------------
stratum    stratum number
psu        psu number
psusize    # of eligible residents in psu
initwt     initial weight
finalwt    final weight
randgrp    random group number
age        age (99 = missing)
race       race (1 = white, 2 = black, 3 = Asian/Pacific Islander, 
                 4 = Native, 5 = other, 9 = missing)
ethnicty   1 = Hispanic, 2 = not Hispanic, 9 = missing
educ       highest grade attended before sent to correctional institution 
                (99 = missing)    
sex        gender (1 = male, 2 = female, 9 = missing)
livewith   who did you live with most of the time when growing up?   
famtime    any family member ever served time in prison?  
                (1 = yes, 2 = no, 7 = don't know, 9 = missing)
crimtype   most serious crime in current offence (see * below)
everviol   ever put on probation or sent to correctional institution for 
                violent offence? (1 = yes, 0 = no)
numarr     # of times arrested (99 = missing)
probtn     # of times on probation (99 = missing)
corrinst   # of times previously committed to correctional institution (99 = missing) 
evertime   ever serve time in correctional institution before current 
                offence (1 = yes, 2 = no, 9 = missing)
prviol     previously arrested for violent crime (1 = yes, 0 = no, 9 = missing)
prprop     previously arrested for property offence (same as prviol)
prdrug     previously arrested for drug offence (same as prviol)
prpub      previously arrested for public-order offence (same as prviol)
prjuv      previously arrested for juvenile-status offence (same as prviol)
agefirst   age at first arrest (99 = missing)
usewepn    did you use a weapon for this incident? (1 = yes, 2 = no, 9 = missing)
alcuse     drank alcohol in the year prior to current offence 
                (1 = yes, 2 = no but drinker, 3 = non drinker, 9 = missing)
everdrug   ever used illegal drugs (1 = yes, 0 = no, 9 = missing)


*  1 = violent (e.g., murder, rape, robbery, assault)				  
   2 = property (e.g., burglary, larceny, arson, fraud, vehicle theft)		  
   3 = drug (drug possession or trafficking)					  
   4 = public order (e.g., weapons violation, perjury, failure to appear in court)	  
   5 = juvenile-status offence (e.g., truancy, incorrigible behaviour)		  
   9 = missing                                                                       



=====================================================================================
stratum,psu,psusize,initwt,finalwt,randgrp,age,race,ethnicty,educ,sex,livewith,famtime,crimtype,everviol,numarr,probtn,corrinst,evertime,prviol,prprop,prdrug,prpub,prjuv,agefirst,usewepn,alcuse,everdrug
5,17,357,6,5,5,17,2,9,10,1,3,2,1,1,40,1,0,2,0,0,0,1,0,13,2,3,1
5,17,357,6,5,5,15,2,2,9,1,1,2,1,1,50,1,0,2,1,1,0,0,0,10,1,3,0
5,17,357,6,5,5,16,2,2,10,1,1,2,1,1,1,0,0,2,0,0,0,0,0,15,1,2,1
5,17,357,6,5,5,15,2,2,10,1,3,2,2,1,20,5,0,2,1,1,1,0,0,7,2,1,1
5,17,357,6,5,5,17,1,1,10,1,1,2,1,1,8,2,0,2,0,1,0,0,0,15,2,3,1
5,17,357,6,5,5,16,2,2,9,1,1,2,1,1,9,2,0,2,0,1,0,0,0,14,2,1,1
5,17,357,6,5,5,19,1,1,9,1,1,2,1,1,6,2,3,1,1,1,1,1,0,12,1,3,1
5,17,357,6,5,5,17,2,2,10,1,1,1,1,1,10,1,0,2,1,1,1,1,0,8,1,1,1
5,17,357,6,5,5,18,2,2,9,1,1,2,1,1,13,1,4,1,1,0,0,1,0,12,1,1,1
5,17,357,6,5,5,18,5,1,8,1,3,2,1,1,36,2,3,1,1,1,0,0,1,14,1,1,1
5,17,357,6,5,5,18,2,2,11,1,1,2,2,1,16,0,1,1,1,1,0,1,0,14,1,1,1
5,17,357,6,5,5,16,2,2,10,1,1,2,1,1,2,1,1,1,0,0,0,1,0,15,1,1,1
5,17,357,6,5,5,18,2,2,7,1,3,2,2,1,30,1,3,1,1,1,0,0,1,10,2,1,1
5,17,357,6,5,5,15,1,2,9,1,1,1,1,1,30,3,14,1,1,1,0,0,1,9,2,1,1
5,17,357,6,5,5,16,2,2,8,1,4,2,1,1,6,1,0,2,1,1,0,0,1,13,1,1,1
5,17,357,6,5,5,18,2,2,10,1,3,1,9,0,12,2,7,1,0,1,0,0,1,15,1,3,1
5,17,357,6,5,5,16,1,2,9,1,5,2,1,1,2,0,0,2,0,0,0,0,0,14,1,3,1
5,17,357,6,5,5,15,1,1,8,1,3,2,2,1,16,1,5,1,1,1,1,0,0,13,1,2,1
5,17,357,6,5,5,18,2,2,10,1,3,1,1,1,18,4,12,1,1,1,1,0,1,14,2,1,1
5,17,357,6,5,5,16,2,2,10,1,1,2,1,1,7,2,1,1,0,1,0,0,0,13,2,2,0
5,17,357,6,5,5,17,2,2,10,1,1,1,2,0,3,1,0,2,0,0,0,0,0,16,2,1,1
5,17,357,6,5,5,17,2,2,10,1,3,1,2,0,3,1,0,2,0,1,0,0,0,15,2,1,1
5,17,357,6,5,5,16,2,1,9,1,3,1,1,1,2,1,0,2,1,0,0,0,0,13,1,1,1
5,17,357,6,5,5,16,1,2,10,1,1,1,1,1,16,3,5,1,1,1,1,1,1,10,2,1,1
5,17,357,6,5,5,17,2,2,10,1,1,1,1,1,4,1,0,2,1,1,1,1,0,11,1,1,1
5,17,357,6,5,5,14,2,2,8,1,1,2,2,0,23,4,13,1,0,1,1,1,1,12,1,2,1
1,23,47,8,7,5,14,1,2,8,1,3,2,2,0,4,1,2,1,0,1,0,0,1,11,2,1,1
1,23,47,8,7,5,15,1,2,9,1,1,2,5,0,6,1,1,1,0,0,0,0,1,12,2,1,1
1,23,47,8,7,5,17,4,2,10,1,7,1,2,0,10,3,1,1,0,1,0,1,0,14,2,1,1
1,23,47,8,7,5,15,4,2,9,1,5,2,2,1,4,1,0,2,1,1,0,0,0,10,1,1,1
1,23,47,8,7,5,17,1,2,11,1,1,2,2,0,2,0,0,2,0,1,0,0,0,16,2,1,1
1,23,47,8,7,5,15,1,2,9,1,1,2,5,1,6,1,9,1,1,1,0,0,1,13,2,1,1
1,23,47,8,7,5,14,1,2,8,1,5,2,5,0,1,2,0,2,0,0,0,0,1,14,2,1,0
1,23,47,8,7,5,14,1,2,8,1,3,1,2,1,11,1,0,2,1,0,1,0,0,10,2,1,1
1,23,47,8,7,5,17,1,2,11,1,3,2,2,0,4,1,0,2,0,1,0,0,0,16,2,1,1
1,23,47,8,7,5,14,1,2,7,1,1,1,2,0,4,1,1,1,0,1,0,0,0,13,2,1,1
1,23,47,8,7,5,17,1,2,10,1,1,2,2,1,9,4,7,1,1,1,1,0,0,13,2,3,1
1,23,47,8,7,5,14,1,2,9,1,3,2,2,0,5,3,0,2,0,1,0,0,1,13,2,2,1
1,23,47,8,7,5,13,1,2,7,1,3,2,2,1,4,3,1,1,1,1,0,0,0,13,2,1,1
1,23,47,8,7,5,16,1,2,9,1,3,1,2,0,1,0,2,1,0,1,0,0,0,16,2,1,1
1,23,47,8,7,5,14,4,2,8,1,1,1,2,0,10,7,2,1,0,1,0,1,0,10,2,1,1
1,23,47,8,7,5,15,1,2,10,1,1,1,5,0,4,0,1,1,0,0,1,0,0,12,2,1,1
1,23,47,8,7,5,14,4,2,9,1,1,1,1,1,2,1,2,1,1,1,0,0,0,13,2,1,1
1,23,47,8,7,5,15,1,2,9,1,3,2,1,1,2,3,0,2,0,1,0,0,1,14,2,1,1
1,23,47,8,7,5,16,4,2,9,1,2,1,2,1,7,2,8,1,1,1,0,0,1,10,2,1,1
1,23,47,8,7,5,16,2,2,9,1,4,1,1,1,4,1,0,2,0,0,0,0,1,15,2,2,1
1,23,47,8,7,5,17,1,2,12,1,3,1,3,0,25,1,0,2,0,0,1,0,1,12,2,1,1
1,23,47,8,7,5,15,1,2,8,1,1,1,2,0,10,3,6,1,0,1,0,0,1,12,2,1,1
1,23,47,8,7,5,15,1,2,9,1,1,2,2,0,15,2,0,2,0,1,0,0,0,9,2,1,1
1,23,47,8,7,5,13,1,2,8,1,3,2,1,1,10,1,2,1,0,1,0,0,1,4,2,1,1
1,23,47,8,7,5,16,3,2,10,1,3,2,2,0,1,2,1,1,0,1,0,0,0,16,2,1,1
1,23,47,8,7,5,17,1,2,11,1,1,1,4,0,99,2,0,2,0,0,0,0,1,17,2,1,1
1,23,47,8,7,5,17,1,2,8,1,1,2,2,0,1,1,1,1,0,1,0,0,0,16,2,1,1
1,23,47,8,7,5,15,1,2,9,1,1,1,1,1,3,0,1,1,0,1,0,0,0,15,2,1,1
1,23,47,8,7,5,17,1,2,12,1,3,1,2,0,8,1,0,2,0,1,0,0,0,14,2,1,1
1,23,47,8,7,5,15,2,2,8,1,3,2,1,1,7,0,2,1,1,0,0,0,0,13,2,1,1
1,23,47,8,7,5,17,1,2,11,1,3,1,2,0,1,1,0,2,0,0,0,1,0,17,2,1,1
1,23,47,8,7,5,16,1,2,10,1,3,2,2,1,5,4,0,2,1,1,0,0,0,12,2,1,1
1,23,47,8,7,5,17,1,2,9,1,3,1,1,1,1,0,1,1,0,0,0,0,0,16,2,1,0
1,23,47,8,7,5,17,1,2,9,1,1,1,1,1,1,0,0,2,0,0,0,0,0,16,1,1,1
1,23,47,8,7,5,14,4,2,8,1,1,1,1,1,15,2,1,1,0,1,0,0,1,7,2,1,1
1,23,47,8,7,5,15,1,2,8,1,1,1,2,0,3,21,99,9,0,1,0,0,0,14,2,1,0
1,23,47,8,7,5,17,1,2,10,1,1,1,2,0,1,0,0,2,0,0,0,0,0,16,2,1,0
1,23,47,8,7,5,17,4,2,12,1,3,2,1,1,1,3,2,1,0,1,1,0,0,17,2,1,1
1,23,47,8,7,5,17,1,2,10,1,3,2,2,0,1,4,0,2,0,1,0,1,0,16,2,1,1
1,23,47,8,7,5,16,1,1,9,1,3,1,2,0,15,2,1,1,0,1,0,0,0,9,2,1,1
1,23,47,8,7,5,17,1,2,10,1,3,1,2,0,2,1,0,2,0,1,0,0,0,16,2,1,1
1,23,47,8,7,5,14,4,2,7,1,3,1,2,0,4,0,1,1,0,0,0,0,1,13,1,3,1
1,23,47,8,7,5,17,4,2,8,1,1,1,2,0,5,2,1,1,0,1,0,0,1,15,2,1,1
1,23,47,8,7,5,16,4,2,10,1,4,1,2,1,4,2,6,1,1,1,1,0,1,9,2,1,1
1,23,47,8,7,5,17,1,2,10,1,1,1,2,0,6,4,0,2,0,1,0,0,1,15,2,1,1
1,23,47,8,7,5,15,1,2,10,1,3,2,2,0,1,0,0,2,0,0,0,0,0,15,2,3,0
1,23,47,8,7,5,15,1,2,10,1,3,1,2,0,8,1,0,2,0,1,0,0,0,12,1,1,1
4,52,217,5,5,4,15,1,2,8,2,1,1,1,1,96,99,17,1,1,1,1,1,1,9,2,1,1
4,52,217,5,5,4,16,1,2,8,2,3,2,2,0,6,4,20,1,0,1,1,0,1,12,2,1,1
4,52,217,5,5,4,16,2,2,8,2,7,1,1,1,2,0,0,2,0,0,0,0,0,15,1,3,0
4,52,217,5,5,4,15,1,2,8,2,3,2,2,0,20,0,0,2,0,0,0,0,0,12,2,1,1
4,52,217,5,5,4,15,2,2,9,2,1,2,2,0,2,0,0,2,0,0,0,0,0,15,2,3,1
4,52,217,5,5,4,16,2,2,10,2,3,2,1,1,8,1,3,1,1,1,0,0,0,14,2,2,1
4,52,217,5,5,4,14,1,2,9,2,1,1,2,0,4,1,0,2,0,1,0,0,1,11,2,1,1
4,52,217,5,5,4,16,2,2,10,1,1,2,1,1,10,2,0,2,0,1,0,0,1,12,2,1,1
4,52,217,5,5,4,17,1,2,10,1,3,1,2,0,5,4,4,1,0,1,1,0,1,14,2,1,1
4,52,217,5,5,4,17,1,2,11,1,3,2,2,1,10,0,3,1,1,1,0,0,0,14,1,1,1
4,52,217,5,5,4,17,2,2,10,1,3,2,1,1,8,0,0,2,0,0,0,0,0,14,2,1,1
4,52,217,5,5,4,16,1,1,9,1,1,1,2,0,50,2,0,2,0,1,0,0,1,12,2,1,1
4,52,217,5,5,4,17,4,2,10,1,1,2,1,1,2,0,0,2,0,0,0,0,0,17,2,2,1
4,52,217,5,5,4,17,1,2,10,1,1,2,1,1,25,8,0,2,0,1,1,1,1,14,2,1,1
4,52,217,5,5,4,17,1,2,11,1,1,2,1,1,2,1,0,2,0,1,0,0,0,9,2,3,1
4,52,217,5,5,4,17,1,2,11,1,3,1,2,1,1,2,2,1,1,1,1,1,1,17,2,1,1
4,52,217,5,5,4,15,1,2,8,1,3,2,2,0,10,0,10,1,0,1,0,0,1,13,2,1,1
4,52,217,5,5,4,13,1,2,7,1,3,2,2,0,20,2,4,1,0,1,0,0,0,11,2,1,1
4,52,217,5,5,4,13,2,2,8,1,1,2,1,1,10,1,0,2,1,0,0,0,0,8,2,3,0
4,52,217,5,5,4,15,5,1,10,1,1,2,1,1,12,4,0,2,1,1,1,1,0,8,1,1,1
4,52,217,5,5,4,15,1,2,8,1,1,2,1,1,40,8,1,1,1,1,0,0,1,10,2,1,1
4,52,217,5,5,4,15,1,2,9,1,3,1,2,0,25,3,1,1,0,1,0,0,1,13,2,1,1
4,52,217,5,5,4,16,2,2,9,1,1,9,1,1,3,0,0,2,0,0,0,0,0,12,2,1,1
4,52,217,5,5,4,15,1,2,10,1,1,2,2,1,35,2,15,1,1,1,1,0,1,10,1,1,1
4,52,217,5,5,4,16,1,2,11,1,1,1,2,1,15,4,0,2,1,1,0,0,1,10,2,2,1
4,52,217,5,5,4,16,1,2,10,1,1,1,2,0,15,2,1,1,0,1,0,0,1,14,2,1,1
4,52,217,5,5,4,15,1,2,9,1,1,2,2,0,15,1,1,1,0,1,0,0,1,14,2,2,1
4,52,217,5,5,4,16,1,2,9,1,1,1,2,0,13,2,8,1,0,1,0,0,1,14,2,1,1
4,52,217,5,5,4,17,4,2,10,1,1,1,2,0,7,2,3,1,0,1,0,0,1,11,2,1,1
4,52,217,5,5,4,16,1,2,10,1,1,1,2,0,70,0,5,1,0,1,0,0,1,6,2,1,1
4,52,217,5,5,4,16,1,2,8,1,1,1,2,0,6,2,5,1,0,1,0,1,1,13,2,1,1
4,52,217,5,5,4,18,1,2,10,1,3,2,1,1,30,1,0,2,1,1,1,0,0,12,1,1,1
4,52,217,5,5,4,16,2,2,10,1,2,1,2,0,15,1,1,1,0,1,0,0,1,14,2,3,0
4,52,217,5,5,4,14,1,2,8,1,3,1,1,1,2,1,0,2,1,0,0,0,0,13,2,1,0
4,52,217,5,5,4,17,1,2,11,1,3,2,1,1,5,2,0,2,1,1,0,0,0,14,2,1,0
4,52,217,5,5,4,16,1,2,10,1,3,2,1,1,1,0,0,2,0,0,0,0,0,16,1,1,0
4,52,217,5,5,4,16,4,2,8,1,7,1,1,1,1,0,4,1,1,1,0,0,0,14,2,1,1
4,52,217,5,5,4,16,1,2,11,1,3,1,1,1,2,1,0,2,0,0,0,0,0,16,2,1,0
4,52,217,5,5,4,17,1,2,10,1,1,2,1,1,1,0,0,2,0,0,0,0,0,16,2,1,0
4,52,217,5,5,4,15,1,2,9,1,7,2,2,1,9,0,2,1,1,1,0,0,1,12,2,1,1
4,52,217,5,5,4,16,2,2,10,1,1,2,1,1,5,1,0,2,1,0,0,0,0,14,2,2,1
4,52,217,5,5,4,16,1,2,9,1,3,2,1,1,6,0,1,1,0,0,1,0,0,12,1,1,1
4,52,217,5,5,4,16,1,2,9,1,3,1,2,0,20,2,1,1,0,1,0,0,0,12,2,1,1
4,52,217,5,5,4,16,1,2,9,1,1,2,2,0,32,1,2,1,0,1,0,0,0,13,2,1,1
4,52,217,5,5,4,15,1,2,8,1,1,2,1,1,1,2,1,1,0,1,0,0,0,15,2,1,1
4,52,217,5,5,4,15,1,2,10,1,1,1,1,1,20,3,3,1,1,1,1,0,1,6,1,1,1
4,52,217,5,5,4,12,1,2,6,1,1,1,2,0,25,1,0,2,0,1,0,0,0,8,2,1,1
4,52,217,5,5,4,15,2,1,9,1,4,1,1,1,35,4,1,1,1,1,1,1,1,10,1,1,1
4,52,217,5,5,4,16,1,2,9,1,1,1,1,1,4,3,4,1,0,0,0,0,1,13,2,1,1
4,52,217,5,5,4,14,1,2,8,1,1,1,1,1,57,2,1,1,0,1,0,1,1,5,1,1,1
4,52,217,5,5,4,14,4,2,8,1,1,1,2,1,25,1,6,1,1,1,0,1,1,10,1,1,1
4,52,217,5,5,4,15,1,2,10,1,1,2,2,1,20,1,5,1,1,1,1,0,1,11,2,1,1
4,52,217,5,5,4,16,1,2,10,1,4,1,2,0,96,3,0,2,0,1,0,0,1,10,2,1,1
4,52,217,5,5,4,16,1,2,10,1,3,1,2,0,10,3,0,2,0,1,0,0,1,14,2,1,1
4,52,217,5,5,4,17,2,2,9,1,4,2,1,1,1,0,0,2,0,0,0,0,0,16,2,3,1
4,52,217,5,5,4,17,1,2,11,1,1,1,2,0,96,5,1,1,0,1,0,0,1,11,2,1,1
4,52,217,5,5,4,17,1,2,10,1,3,2,1,1,8,1,0,2,1,1,1,0,0,13,2,1,1
4,52,217,5,5,4,17,1,2,10,1,1,2,1,1,20,4,1,1,1,1,1,0,0,11,1,1,1
4,52,217,5,5,4,16,2,2,10,1,1,1,2,0,4,1,1,1,0,1,0,0,0,15,2,3,1
4,52,217,5,5,4,16,1,2,10,1,3,2,1,1,4,1,4,1,1,1,0,0,0,14,2,1,1
4,52,217,5,5,4,16,4,2,10,1,3,2,2,0,1,1,0,2,0,1,0,0,0,16,2,1,0
4,52,217,5,5,4,17,1,2,8,1,3,1,2,0,7,2,1,1,0,1,0,0,1,10,1,1,1
4,52,217,5,5,4,16,5,1,8,1,1,1,2,0,21,2,6,1,0,1,0,0,0,11,2,1,1
4,52,217,5,5,4,16,1,2,8,1,1,1,4,1,40,2,0,2,1,1,1,1,0,9,1,1,1
4,52,217,5,5,4,17,1,2,11,1,1,2,2,0,3,0,0,2,0,0,0,0,0,16,2,1,0
4,52,217,5,5,4,17,1,2,10,1,2,1,2,0,5,1,1,1,0,1,0,0,0,9,2,1,1
4,52,217,5,5,4,17,1,2,10,1,3,2,2,0,18,2,1,1,0,1,0,0,1,11,2,1,1
4,52,217,5,5,4,14,2,2,8,2,1,2,1,1,6,1,0,2,0,0,0,0,1,10,1,1,1
4,52,217,5,5,4,16,2,2,10,2,3,1,1,1,15,1,0,2,0,0,0,0,0,9,1,1,1
4,52,217,5,5,4,16,1,2,10,2,1,1,2,0,2,0,3,1,0,1,0,0,1,13,2,1,1
4,52,217,5,5,4,15,1,2,8,2,3,1,2,1,1,0,2,1,1,1,0,0,0,15,1,1,1
4,52,217,5,5,4,14,2,2,7,2,1,1,1,1,1,0,0,2,0,0,0,0,0,13,1,3,0
4,18,215,5,5,5,15,1,2,8,1,1,1,2,0,7,1,1,1,0,1,0,0,0,13,2,1,1
4,18,215,5,5,5,14,1,2,9,1,1,1,2,0,99,3,6,1,0,1,0,0,0,99,2,1,1
4,18,215,5,5,5,16,1,2,7,1,3,2,2,0,25,1,2,1,0,1,0,0,1,99,2,1,0
4,18,215,5,5,5,16,1,2,9,1,1,1,4,1,12,1,7,1,1,1,1,1,1,11,2,1,1
4,18,215,5,5,5,15,2,2,9,1,1,1,2,1,1,1,3,1,1,1,0,0,0,14,2,1,1
4,18,215,5,5,5,14,1,2,9,1,3,2,2,0,3,1,0,2,0,0,0,0,0,14,2,1,1
4,18,215,5,5,5,16,1,2,10,1,3,2,1,1,3,1,2,1,1,1,0,0,0,13,1,1,1
4,18,215,5,5,5,16,1,2,9,1,1,1,2,0,1,1,2,1,0,1,0,0,1,16,2,1,1
4,18,215,5,5,5,17,1,2,9,1,3,2,2,0,8,1,0,2,0,0,0,1,0,15,2,1,1
4,18,215,5,5,5,15,1,2,8,1,2,1,2,0,10,4,1,1,0,1,0,0,0,11,2,1,1
4,18,215,5,5,5,17,1,2,9,1,3,1,4,0,2,2,1,1,0,1,0,0,1,15,2,1,1
4,18,215,5,5,5,16,1,2,8,1,1,2,1,1,8,1,0,2,0,1,0,0,0,9,2,1,1
4,18,215,5,5,5,16,1,2,9,1,2,9,5,0,4,1,0,2,0,1,0,0,0,15,2,1,1
4,18,215,5,5,5,16,1,2,6,1,1,2,1,1,20,1,2,1,1,1,1,0,1,8,1,1,1
4,18,215,5,5,5,15,1,2,7,1,1,1,2,1,7,1,0,2,1,1,0,0,0,14,2,1,1
4,18,215,5,5,5,15,1,2,8,1,1,2,2,0,8,1,2,1,0,1,0,0,1,13,2,2,1
4,18,215,5,5,5,15,1,2,8,1,3,2,2,0,99,0,1,1,0,0,1,0,0,99,2,1,1
4,18,215,5,5,5,17,5,2,9,1,1,1,4,1,8,2,2,1,1,1,0,1,0,12,1,1,0
4,18,215,5,5,5,16,1,2,9,1,1,1,1,1,2,0,1,1,0,0,0,0,0,15,1,1,1
4,18,215,5,5,5,16,1,2,10,1,2,2,3,0,4,1,0,2,0,1,0,0,0,14,2,1,1
4,18,215,5,5,5,16,1,2,8,1,1,1,2,0,4,2,7,1,0,1,0,0,0,9,2,1,1
4,18,215,5,5,5,15,1,2,10,1,1,1,2,1,30,1,99,1,1,1,1,1,1,6,1,1,1
4,18,215,5,5,5,17,1,2,10,1,4,2,2,0,3,3,1,1,0,1,0,0,0,99,2,1,1
4,18,215,5,5,5,16,2,2,11,1,1,1,2,1,25,0,5,1,1,1,0,0,0,8,2,1,1
4,18,215,5,5,5,14,2,2,8,1,3,2,2,1,30,3,4,1,1,1,0,0,1,7,2,1,1
4,18,215,5,5,5,14,1,2,8,1,3,1,2,0,3,1,3,1,0,1,0,0,1,13,2,1,1
4,18,215,5,5,5,16,1,2,9,1,1,1,2,0,2,2,0,2,0,1,0,0,1,14,2,1,1
4,18,215,5,5,5,17,1,2,11,1,3,2,2,0,13,1,4,1,0,1,1,0,0,13,2,1,1
4,18,215,5,5,5,17,1,2,10,1,1,1,2,1,6,6,1,1,1,1,0,0,0,16,2,1,1
4,18,215,5,5,5,15,4,2,9,1,3,1,1,1,8,1,2,1,0,1,0,0,0,11,1,1,1
4,18,215,5,5,5,16,1,2,9,1,1,2,2,0,4,1,2,1,0,1,0,0,0,14,2,3,0
4,18,215,5,5,5,16,1,2,9,1,5,1,1,1,1,2,1,1,0,1,0,0,0,15,2,3,0
4,18,215,5,5,5,16,1,1,8,1,1,2,2,1,15,1,3,1,1,1,1,0,0,10,2,1,1
4,18,215,5,5,5,16,1,2,8,1,3,1,2,0,4,1,0,2,0,1,0,0,1,14,2,1,1
4,18,215,5,5,5,17,1,2,7,1,3,1,2,0,1,1,0,2,0,0,0,0,1,17,2,1,1
4,18,215,5,5,5,17,1,2,12,1,3,1,1,1,5,1,0,2,0,1,0,0,0,16,1,1,0
4,18,215,5,5,5,17,1,2,12,1,1,1,2,0,1,2,0,2,0,1,0,0,0,17,2,1,1
4,18,215,5,5,5,16,1,2,10,1,1,2,1,1,3,1,1,1,0,0,0,0,0,14,1,3,1
4,18,215,5,5,5,17,2,2,10,1,3,2,1,1,15,2,8,1,0,1,0,1,1,12,2,1,1
4,18,215,5,5,5,17,1,1,9,1,2,1,1,1,8,3,0,2,0,1,0,0,0,12,2,1,1
4,18,215,5,5,5,16,2,1,9,1,1,1,2,0,2,2,0,2,0,0,0,0,1,15,2,1,1
4,18,215,5,5,5,15,1,2,8,1,1,2,1,1,7,2,0,2,0,1,0,0,1,10,2,1,1
4,18,215,5,5,5,16,1,1,10,1,1,1,2,0,2,1,0,2,0,0,0,0,0,16,2,1,1
4,18,215,5,5,5,17,1,2,7,1,3,2,2,1,6,2,1,1,1,0,0,0,0,12,2,1,1
4,18,215,5,5,5,16,1,2,10,1,3,1,4,0,4,1,0,2,0,1,0,0,0,12,2,1,1
4,18,215,5,5,5,15,1,2,8,1,3,2,2,0,1,1,0,2,0,1,0,0,0,15,2,1,0
4,18,215,5,5,5,16,1,2,9,1,1,1,2,0,3,1,0,2,0,0,0,0,1,13,2,1,1
4,18,215,5,5,5,17,1,2,13,1,3,1,2,0,8,1,0,2,0,1,0,0,0,12,2,1,1
4,18,215,5,5,5,15,1,2,8,1,3,2,2,0,10,3,1,1,0,1,0,0,0,12,2,1,1
4,18,215,5,5,5,16,1,2,10,1,3,2,4,0,5,2,1,1,0,1,0,0,0,13,2,1,1
4,18,215,5,5,5,17,2,2,10,1,1,2,2,0,6,2,0,2,0,1,0,0,0,14,2,1,1
4,18,215,5,5,5,16,1,2,9,1,1,2,2,1,4,1,1,1,1,1,1,0,1,15,2,1,1
4,18,215,5,5,5,14,2,2,7,1,3,1,1,1,7,1,1,1,1,1,0,0,0,13,2,3,0
4,18,215,5,5,5,15,1,2,8,1,3,1,2,1,10,4,4,1,1,1,0,0,1,11,2,1,1
4,18,215,5,5,5,15,2,2,9,1,3,1,2,0,30,1,2,1,0,1,0,1,0,6,2,1,1
4,18,215,5,5,5,17,4,2,9,1,1,1,2,0,10,1,2,1,0,0,0,0,1,14,1,1,1
4,18,215,5,5,5,17,1,2,10,1,3,1,4,0,5,1,2,1,0,1,0,0,0,13,2,1,1
4,18,215,5,5,5,16,1,2,10,1,1,2,4,1,55,1,21,1,1,1,0,1,1,12,2,1,1
4,18,215,5,5,5,17,1,2,9,1,3,2,2,0,8,1,3,1,0,1,0,1,1,15,2,1,1
4,18,215,5,5,5,16,1,2,9,1,1,2,9,1,99,2,0,2,1,1,1,0,1,11,2,1,1
4,18,215,5,5,5,17,2,2,11,1,1,1,2,1,6,99,1,1,1,0,1,1,0,14,2,1,1
4,18,215,5,5,5,17,1,2,9,1,1,1,5,0,3,1,1,1,0,1,0,0,1,16,2,1,1
4,18,215,5,5,5,17,1,2,10,1,2,1,4,0,3,3,1,1,0,1,0,0,0,14,2,1,0
4,18,215,5,5,5,14,1,2,10,1,1,2,2,0,4,1,0,2,0,1,0,0,0,13,2,1,1
4,18,215,5,5,5,17,1,2,9,1,1,1,2,0,10,2,1,1,0,1,0,0,0,12,2,1,1
4,18,215,5,5,5,16,1,2,8,1,1,2,2,0,1,1,1,1,0,0,0,0,1,14,2,1,0
4,18,215,5,5,5,17,1,2,8,1,1,1,4,1,3,0,5,1,1,1,1,0,1,13,2,1,1
4,18,215,5,5,5,17,2,2,10,1,3,2,2,0,3,0,1,1,0,0,0,0,0,13,2,3,0
4,18,215,5,5,5,14,2,2,10,1,1,2,2,0,3,0,0,2,0,0,0,0,0,13,2,2,1
8,5,548,8,8,6,18,1,1,12,1,3,2,1,1,12,1,1,1,0,1,0,0,0,10,1,1,1
8,5,548,8,8,7,19,2,2,10,1,4,1,1,1,6,1,0,2,1,1,0,1,1,12,2,1,1
8,5,548,8,8,1,15,1,2,9,1,3,2,2,1,7,1,2,1,1,1,0,0,1,13,2,3,1
8,5,548,8,8,2,17,2,2,9,1,4,2,1,1,2,0,0,2,1,0,0,0,0,14,9,2,1
8,5,548,8,8,3,16,1,2,9,1,1,1,2,0,25,2,1,1,0,1,0,0,0,15,2,1,1
8,5,548,8,8,4,18,1,2,11,1,1,1,2,0,1,0,0,2,0,0,0,0,0,17,2,1,1
8,5,548,8,8,5,15,2,2,10,1,4,1,1,1,2,0,0,2,0,0,0,0,0,14,1,1,1
8,5,548,8,8,6,18,2,2,10,1,1,1,2,0,6,3,2,1,0,1,0,0,0,16,2,1,1
8,5,548,8,8,7,16,1,2,10,1,3,2,2,1,15,2,2,1,1,1,0,0,1,12,2,1,1
8,5,548,8,8,1,16,1,1,8,1,3,9,1,1,10,1,2,9,0,1,1,0,0,12,2,1,1
8,5,548,8,8,2,16,1,2,10,1,1,1,1,1,10,3,0,2,0,0,0,0,0,13,2,3,0
8,5,548,8,8,3,17,1,2,12,1,1,1,1,1,20,1,0,2,0,0,0,0,0,13,2,3,9
8,5,548,8,8,4,16,5,1,10,1,1,2,2,0,10,1,0,2,0,1,1,0,1,14,2,1,1
8,5,548,8,8,5,18,1,2,12,1,1,2,2,0,10,3,5,1,0,1,0,1,1,13,2,1,1
8,5,548,8,8,6,17,1,1,6,1,1,2,1,1,8,1,3,1,0,1,1,0,1,13,2,1,1
8,5,548,8,8,7,18,5,1,10,1,2,2,1,1,5,0,0,2,1,0,0,0,0,12,1,1,1
